"etnia","partidos","idade_recod","escolaridade","renda","temp_fil","horas","inf_part","inf_pais","inf_voto","mot_cand","mot_asso","mot_amiz","mot_carg","mot_cesp","mot_convic","mot_conviv","mot_emp","mot_opos","mot_reli","mot_trad","pos_ideol","pos_ideol_part","Part_rej","Part_tol","atvc_reuniao","atvc_comicio","atvc_convencao","atvc_eldir","atvc_panfl","atvc_adm","atvc_recrt","atvc_del","atvc_cand","atvc_internet","atvc_rua","estado"
"1567",1,NA,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1568",0,"PL",60,0,NA,35,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7,"6","PT","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,13
"1569",0,"PSD",57,1,NA,34,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,5,"5","PT","1","1","1","1","1",NA,"1","1",NA,NA,NA,"1",5
"1570",0,NA,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"1571",1,"PV",54,1,3,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"5",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,13
"1572",0,NA,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",0,"PV",57,1,NA,20,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,"PT","1",NA,NA,NA,NA,"1","1","1",NA,"1",NA,NA,16
"1574",0,"PSD",39,0,NA,13,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1575",0,"PTC",52,1,NA,29,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1",NA,NA,13
"1576",1,"PSC",46,1,NA,32,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"1577",1,NA,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"1578",0,"PV",43,0,1,9,1,1,0,1,1,1,1,0,NA,1,1,0,0,0,0,8,"8","PT","1","1","1","1","1",NA,NA,"1","1","1","1","1",20
"1579",0,"PT",32,1,NA,9,1,0,0,1,NA,1,1,0,1,1,1,0,0,1,1,NA,NA,NA,NA,"1","1","1","1","1",NA,"1",NA,NA,"1","1",13
"1580",1,"PP",33,1,NA,14,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,NA,NA,"PT","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,16
"1581",0,"AVANTE",31,1,2,12,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5,"5",NA,"2","1","1","1","1",NA,"1","1",NA,"1","1","1",20
"1582",0,"PSC",36,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1583",1,"PV",29,1,NA,5,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1584",0,"PL",35,0,NA,16,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1585",1,NA,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",1,"PTC",45,1,3,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,12,"1",NA,"1","1","1","1",NA,NA,NA,"1",NA,"1",NA,NA,13
"1587",1,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",0,"PTB",41,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"1589",0,"PV",40,1,3,19,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,11,"11","PT","1","1",NA,"1","1","1",NA,"1",NA,"1","1",NA,25
"1590",0,"PSOL",37,1,1,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",12
"1591",0,"PTC",51,1,1,6,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,5,"5","PT","1",NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,12
"1592",1,"DEM",49,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"1593",0,"AVANTE",38,1,NA,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,14
"1594",1,"PTB",49,1,2,31,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,7,"2",NA,"1","1","1","1","1","1","1","1","1","1","1","1",25
"1595",0,"PODE",48,1,3,21,0,1,1,1,NA,0,0,0,1,1,1,0,0,0,0,10,"10","PT","1","1",NA,NA,NA,NA,NA,"1",NA,NA,"1","1",13
"1596",1,"PSB",55,0,NA,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,5
"1597",0,"PV",39,1,1,13,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,"3",NA,"1","1","1","1","1","1",NA,NA,NA,"1",NA,"1",14
"1598",0,"AVANTE",69,0,1,40,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,10,"10","PT","1","1","1","1","1",NA,"1","1","1",NA,"1","1",13
"1599",0,"PSD",34,1,NA,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"1600",0,"PSOL",54,1,NA,17,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1601",1,"PSOL",33,1,2,9,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,"2",NA,"1",NA,"1","1","1","1",NA,"1","1","1",NA,"1",16
"1602",0,"REDE",41,1,NA,9,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1",NA,"1","1",NA,"1","1",NA,"1","1",NA,13
"1603",1,"PSOL",46,1,3,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,6,"1","PT","1","1","1","1","1","1","1","1","1","1","1","1",16
"1604",0,"PODE",40,1,NA,18,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"1605",1,"PSC",65,1,3,47,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,8,"8","PT","1","1","1","1",NA,NA,NA,"1","1",NA,NA,NA,16
"1606",1,"PSD",53,0,NA,26,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1","1","1",NA,NA,20
"1607",0,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",1,"PV",57,1,3,29,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,"7","PT","1","1",NA,"1","1",NA,NA,"1",NA,"1",NA,NA,25
"1609",1,"PSC",37,1,1,NA,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,5,"5",NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,16
"1610",0,NA,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"1611",1,"PDT",40,0,NA,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"1612",0,NA,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",1,"PSC",56,1,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1614",1,"PSOL",43,1,1,29,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1","PT","1","1","1","1","1","1","1",NA,"1","1","1","1",25
"1615",0,"PSD",38,0,NA,9,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,"1","1","1",NA,NA,"1",NA,"1",NA,NA,9
"1616",0,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1617",1,"PV",43,1,NA,8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,13
"1618",1,"CIDADANIA",55,1,3,7,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,5,"8","PT","1","1","1","1","1",NA,NA,"1",NA,NA,"1","1",25
"1619",1,"PSD",77,0,NA,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"1","1","1","1",NA,NA,"1",NA,NA,NA,NA,25
"1620",1,"PCdoB",60,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"1621",0,"PSOL",40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",0,"PSOL",34,1,1,5,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,NA,NA,NA,"1","1",14
"1623",0,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"1624",0,"MDB",36,1,NA,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"1625",1,"PV",42,1,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1626",0,NA,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1627",0,"PSL",31,1,2,9,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,7,"8","PT","1","1","1","1","1","1","1","1",NA,NA,"1","1",11
"1628",1,"PV",34,1,NA,8,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,13
"1629",1,"PSOL",29,1,1,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",16
"1630",0,NA,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"1631",1,"REPUBLICANOS",41,1,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1632",1,"PSOL",32,1,2,6,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,"1",NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,"1","1",25
"1633",1,"PTC",31,0,2,5,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1",NA,NA,"1",NA,"1",NA,"1",NA,"1",17
"1634",1,"PTC",49,1,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1635",0,"PMN",47,1,1,26,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,10,"10",NA,"3","1",NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,12
"1636",1,"PSC",39,1,2,11,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,8,"9","PT","1","1",NA,"1",NA,NA,NA,"1","1",NA,"1","1",21
"1637",1,"PRTB",39,0,NA,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,9
"1638",0,"PSB",55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1639",0,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",1,"PSOL",34,1,1,12,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",24
"1641",1,"PV",52,1,NA,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"1","1","1","1",NA,NA,"1","1","1",NA,NA,25
"1642",1,NA,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",0,"PSL",43,0,1,NA,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",13
"1644",0,NA,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1645",1,"PV",56,1,3,21,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,4,"4",NA,"1","1","1","1",NA,NA,NA,"1","1","1",NA,"1",6
"1646",1,"PSD",61,0,NA,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1",NA,"1",NA,NA,NA,"1",25
"1647",0,NA,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",0,NA,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",1,"MDB",40,1,NA,12,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"1650",1,"PSDB",37,1,NA,8,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1651",0,NA,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",1,"PSC",40,1,2,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,10,"10","PT","1","1","1","1","1",NA,NA,NA,NA,"1","1",NA,18
"1653",1,"PSD",57,1,3,38,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,9,"10","PT","1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,24
"1654",0,"PATRIOTA",43,1,1,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,10,"7","PT","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1655",0,"PSDB",38,1,NA,21,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1",NA,"1","1",NA,15
"1656",1,"PSD",44,0,1,18,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,7,"10","PT","1","1",NA,"1","1","1",NA,"1","1",NA,NA,"1",13
"1657",1,"PSD",48,1,NA,21,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"1658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",1,NA,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",0,NA,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1661",1,"PSD",48,1,3,13,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,12,"6",NA,"2","1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,11
"1662",0,NA,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"1663",0,NA,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"1664",0,"PRTB",27,1,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1665",1,"PSD",51,0,2,30,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,10,"10","PT","1","1","1","1","1","1",NA,"1","1",NA,NA,"1",24
"1666",0,"PROS",35,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"1667",1,"PRTB",37,1,NA,10,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1668",0,"PODE",28,0,NA,8,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"1669",1,"DEM",38,0,NA,18,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1670",0,NA,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",0,"PL",59,0,NA,16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"1672",1,"PSD",65,0,NA,33,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"1673",0,"CIDADANIA",58,1,NA,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1",NA,"1",NA,"1",NA,"1",27
"1674",0,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",0,"PRTB",44,0,NA,13,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,13
"1676",0,"PSC",60,1,NA,5,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,"9",NA,"3",NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,27
"1677",0,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",0,NA,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",1,"DEM",41,1,NA,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,13
"1680",1,"PSD",49,0,NA,32,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1",NA,"1",24
"1681",1,"PSD",78,1,2,40,1,1,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,9,"9","PT","1","1",NA,"1","1",NA,NA,"1","1","1",NA,NA,25
"1682",0,"PT",53,1,2,23,1,1,1,NA,0,1,0,0,1,1,1,0,0,1,1,NA,"1",NA,"1",NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,25
"1683",0,"PSB",31,0,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,"10","PT","1","1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,8
"1684",1,NA,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",0,"PRTB",34,1,NA,8,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1686",1,"PSC",32,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"1687",1,NA,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",0,"PSB",45,0,NA,20,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,"2","1",NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,4
"1689",0,"PROS",29,1,NA,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,"1","1","1",NA,NA,"1","1",NA,"1","1","1",6
"1690",0,NA,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",0,NA,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",0,"PSC",38,1,1,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,"10","PT","1","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,19
"1693",1,"PSDB",55,1,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"1694",1,"PSD",42,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"1695",0,"PSD",43,1,1,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,"10","PT","1","1","1","1","1",NA,"1","1",NA,NA,NA,NA,24
"1696",0,"PRTB",59,1,NA,18,0,0,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,10
"1697",1,"PSDB",34,1,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,"5","PT","1","1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,24
"1698",0,"MDB",46,1,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"1699",0,"PSD",61,0,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"1700",0,"DC",56,0,1,40,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,"10","PT","1","1",NA,NA,NA,NA,"1","1",NA,"1","1",NA,19
"1701",1,"PSD",35,1,3,13,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,5,"5","PT","1","1","1","1","1",NA,NA,NA,"1","1","1",NA,25
